IDENTIF_SECT,IDENTIF_HOG,AREA_5000,AREA_2000,CIUDAD_AUTO,PROVINCIA,ZDP,REGION,CIUDAD,ZONA,SECTOR,VIVIENDA,HOGAR,PERIODO,GA01,GA02A,GA02B,GA03,FEXP,REGIONAL,FASE
170550013006,170550013006121,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,13,6,12,1,Octubre 2014,1,Si, ,1,297.869485340599,Norte,Fase 1
170550017004,170550017004011,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,17,4,1,1,Octubre 2014,1,Si, ,1,364.977129772987,Norte,Fase 1
170550017004,170550017004021,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,17,4,2,1,Octubre 2014,2,Si, ,2,364.977129772987,Norte,Fase 1
170550017004,170550017004031,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,17,4,3,1,Octubre 2014,2,Si, ,2,364.977129772987,Norte,Fase 1
170550017004,170550017004041,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,17,4,4,1,Octubre 2014,2,Si, ,2,364.977129772987,Norte,Fase 1
170550017004,170550017004051,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,17,4,5,1,Octubre 2014,1,Si, ,1,364.977129772987,Norte,Fase 1
170550017004,170550017004061,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,17,4,6,1,Octubre 2014,1,Si, ,1,364.977129772987,Norte,Fase 1
170550017004,170550017004071,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,17,4,7,1,Octubre 2014,1,Si, ,1,364.977129772987,Norte,Fase 1
170550017004,170550017004081,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,17,4,8,1,Octubre 2014,2,Si, ,2,364.977129772987,Norte,Fase 1
170550017004,170550017004091,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,17,4,9,1,Octubre 2014,1,Si, ,1,364.977129772987,Norte,Fase 1
170550017004,170550017004101,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,17,4,10,1,Octubre 2014,2,Si, ,2,364.977129772987,Norte,Fase 1
170550017004,170550017004111,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,17,4,11,1,Octubre 2014,2,Si, ,2,364.977129772987,Norte,Fase 1
170550017004,170550017004121,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,17,4,12,1,Octubre 2014,1,Si, ,1,364.977129772987,Norte,Fase 1
170550021001,170550021001011,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,1,1,1,Octubre 2014,1,Si, ,1,364.977129772987,Norte,Fase 1
170550021001,170550021001021,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,1,2,1,Octubre 2014,1,Si, ,1,364.977129772987,Norte,Fase 1
170550021001,170550021001031,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,1,3,1,Octubre 2014,2,Si, ,2,364.977129772987,Norte,Fase 1
170550021001,170550021001041,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,1,4,1,Octubre 2014,2,Si, ,2,364.977129772987,Norte,Fase 1
170550021001,170550021001051,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,1,5,1,Octubre 2014,2,Si, ,2,364.977129772987,Norte,Fase 1
170550021001,170550021001061,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,1,6,1,Octubre 2014,2,Si, ,2,364.977129772987,Norte,Fase 1
170550021001,170550021001071,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,1,7,1,Octubre 2014,1,Si, ,1,364.977129772987,Norte,Fase 1
170550021001,170550021001081,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,1,8,1,Octubre 2014,2,Si, ,2,364.977129772987,Norte,Fase 1
170550021001,170550021001091,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,1,9,1,Octubre 2014,1,Si, ,1,364.977129772987,Norte,Fase 1
170550021001,170550021001101,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,1,10,1,Octubre 2014,2,Si, ,2,364.977129772987,Norte,Fase 1
170550021001,170550021001111,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,1,11,1,Octubre 2014,2,Si, ,2,364.977129772987,Norte,Fase 1
170550021001,170550021001121,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,1,12,1,Octubre 2014,2,Si, ,2,364.977129772987,Norte,Fase 1
170550021007,170550021007011,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,7,1,1,Septiembre 2014,2,Si, ,2,343.576114011137,Norte,Fase 1
170550021007,170550021007021,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,7,2,1,Septiembre 2014,2,Si, ,2,343.576114011137,Norte,Fase 1
170550021007,170550021007031,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,7,3,1,Septiembre 2014,1,Si, ,1,343.576114011137,Norte,Fase 1
170550021007,170550021007041,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,7,4,1,Septiembre 2014,2,Si, ,2,343.576114011137,Norte,Fase 1
170550021007,170550021007051,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,7,5,1,Septiembre 2014,1,Si, ,1,343.576114011137,Norte,Fase 1
170550021007,170550021007061,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,7,6,1,Septiembre 2014,2,Si, ,2,343.576114011137,Norte,Fase 1
170550021007,170550021007071,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,7,7,1,Septiembre 2014,2,Si, ,2,343.576114011137,Norte,Fase 1
170550021007,170550021007081,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,7,8,1,Septiembre 2014,1,Si, ,1,343.576114011137,Norte,Fase 1
170550021007,170550021007091,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,7,9,1,Septiembre 2014,1,Si, ,1,343.576114011137,Norte,Fase 1
170550021007,170550021007101,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,7,10,1,Septiembre 2014,1,Si, ,1,343.576114011137,Norte,Fase 1
170550021007,170550021007111,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,7,11,1,Septiembre 2014,2,Si, ,2,343.576114011137,Norte,Fase 1
170550021007,170550021007121,Urbano,Urbano, ,Pichincha,Zona 2,Sierra,170550,21,7,12,1,Septiembre 2014,1,Si, ,1,343.576114011137,Norte,Fase 1
170550999001,170550999001011,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,1,1,1,Septiembre 2014,1,Si, ,1,124.898471643634,Norte,Fase 1
170550999001,170550999001021,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,1,2,1,Septiembre 2014,2,Si, ,2,124.898471643634,Norte,Fase 1
170550999001,170550999001031,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,1,3,1,Septiembre 2014,2,Si, ,2,124.898471643634,Norte,Fase 1
170550999001,170550999001041,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,1,4,1,Septiembre 2014,2,Si, ,2,124.898471643634,Norte,Fase 1
170550999001,170550999001051,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,1,5,1,Septiembre 2014,2,Si, ,2,124.898471643634,Norte,Fase 1
170550999001,170550999001061,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,1,6,1,Septiembre 2014,1,Si, ,1,124.898471643634,Norte,Fase 1
170550999001,170550999001071,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,1,7,1,Septiembre 2014,1,Si, ,1,124.898471643634,Norte,Fase 1
170550999001,170550999001081,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,1,8,1,Septiembre 2014,1,Si, ,1,124.898471643634,Norte,Fase 1
170550999001,170550999001091,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,1,9,1,Septiembre 2014,2,Si, ,2,124.898471643634,Norte,Fase 1
170550999001,170550999001101,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,1,10,1,Septiembre 2014,2,Si, ,2,124.898471643634,Norte,Fase 1
170550999001,170550999001111,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,1,11,1,Septiembre 2014,1,Si, ,1,124.898471643634,Norte,Fase 1
170550999001,170550999001121,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,1,12,1,Septiembre 2014,1,Si, ,1,124.898471643634,Norte,Fase 1
170550999002,170550999002011,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,2,1,1,Julio 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170550999002,170550999002021,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,2,2,1,Julio 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170550999002,170550999002031,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,2,3,1,Julio 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170550999002,170550999002041,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,2,4,1,Julio 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170550999002,170550999002051,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,2,5,1,Julio 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170550999002,170550999002061,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,2,6,1,Julio 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170550999002,170550999002071,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,2,7,1,Julio 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170550999002,170550999002081,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,2,8,1,Julio 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170550999002,170550999002091,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,2,9,1,Julio 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170550999002,170550999002101,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,2,10,1,Julio 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170550999002,170550999002111,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,2,11,1,Julio 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170550999002,170550999002121,Rural,Rural, ,Pichincha,Zona 2,Sierra,170550,999,2,12,1,Julio 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170551001004,170551001004011,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170551,1,4,1,1,Julio 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170551001004,170551001004021,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170551,1,4,2,1,Julio 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170551001004,170551001004031,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170551,1,4,3,1,Julio 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170551001004,170551001004041,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170551,1,4,4,1,Julio 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170551001004,170551001004051,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170551,1,4,5,1,Julio 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170551001004,170551001004061,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170551,1,4,6,1,Julio 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170551001004,170551001004071,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170551,1,4,7,1,Julio 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170551001004,170551001004081,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170551,1,4,8,1,Julio 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170551001004,170551001004091,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170551,1,4,9,1,Julio 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170551001004,170551001004101,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170551,1,4,10,1,Julio 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170551001004,170551001004111,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170551,1,4,11,1,Julio 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170551001004,170551001004121,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170551,1,4,12,1,Julio 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170750001002,170750001002011,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170750,1,2,1,1,Febrero 2014,2,Si, ,2,124.898471643634,Norte,Fase 2
170750001002,170750001002021,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170750,1,2,2,1,Febrero 2014,2,Si, ,2,124.898471643634,Norte,Fase 2
170750001002,170750001002031,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170750,1,2,3,1,Febrero 2014,2,Si, ,2,124.898471643634,Norte,Fase 2
170750001002,170750001002041,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170750,1,2,4,1,Febrero 2014,1,Si, ,1,124.898471643634,Norte,Fase 2
170750001002,170750001002051,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170750,1,2,5,1,Febrero 2014,2,Si, ,2,124.898471643634,Norte,Fase 2
170750001002,170750001002061,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170750,1,2,6,1,Febrero 2014,2,Si, ,2,124.898471643634,Norte,Fase 2
170750001002,170750001002071,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170750,1,2,7,1,Febrero 2014,2,Si, ,2,124.898471643634,Norte,Fase 2
170750001002,170750001002081,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170750,1,2,8,1,Febrero 2014,1,Si, ,1,124.898471643634,Norte,Fase 2
170750001002,170750001002091,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170750,1,2,9,1,Febrero 2014,1,Si, ,1,124.898471643634,Norte,Fase 2
170750001002,170750001002101,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170750,1,2,10,1,Febrero 2014,2,Si, ,2,124.898471643634,Norte,Fase 2
170750001002,170750001002111,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170750,1,2,11,1,Febrero 2014,2,Si, ,2,124.898471643634,Norte,Fase 2
170750001002,170750001002121,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170750,1,2,12,1,Febrero 2014,2,Si, ,2,124.898471643634,Norte,Fase 2
170750903001,170750903001011,Rural,Rural, ,Pichincha,Zona 2,Sierra,170750,903,1,1,1,Agosto 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170750903001,170750903001021,Rural,Rural, ,Pichincha,Zona 2,Sierra,170750,903,1,2,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170750903001,170750903001031,Rural,Rural, ,Pichincha,Zona 2,Sierra,170750,903,1,3,1,Agosto 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170750903001,170750903001041,Rural,Rural, ,Pichincha,Zona 2,Sierra,170750,903,1,4,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170750903001,170750903001051,Rural,Rural, ,Pichincha,Zona 2,Sierra,170750,903,1,5,1,Agosto 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170750903001,170750903001061,Rural,Rural, ,Pichincha,Zona 2,Sierra,170750,903,1,6,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170750903001,170750903001071,Rural,Rural, ,Pichincha,Zona 2,Sierra,170750,903,1,7,1,Agosto 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170750903001,170750903001081,Rural,Rural, ,Pichincha,Zona 2,Sierra,170750,903,1,8,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170750903001,170750903001091,Rural,Rural, ,Pichincha,Zona 2,Sierra,170750,903,1,9,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170750903001,170750903001101,Rural,Rural, ,Pichincha,Zona 2,Sierra,170750,903,1,10,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170750903001,170750903001111,Rural,Rural, ,Pichincha,Zona 2,Sierra,170750,903,1,11,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170750903001,170750903001121,Rural,Rural, ,Pichincha,Zona 2,Sierra,170750,903,1,12,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170850917001,170850917001011,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,917,1,1,1,Agosto 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170850917001,170850917001021,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,917,1,2,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170850917001,170850917001031,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,917,1,3,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170850917001,170850917001041,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,917,1,4,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170850917001,170850917001051,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,917,1,5,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170850917001,170850917001061,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,917,1,6,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170850917001,170850917001071,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,917,1,7,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170850917001,170850917001081,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,917,1,8,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170850917001,170850917001091,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,917,1,9,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170850917001,170850917001101,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,917,1,10,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170850917001,170850917001111,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,917,1,11,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170850917001,170850917001121,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,917,1,12,1,Agosto 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170850999012,170850999012011,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,999,12,1,1,Febrero 2014,1,Si, ,1,85.1516877883654,Norte,Fase 2
170850999012,170850999012021,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,999,12,2,1,Febrero 2014,1,Si, ,1,85.1516877883654,Norte,Fase 2
170850999012,170850999012031,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,999,12,3,1,Febrero 2014,1,Si, ,1,85.1516877883654,Norte,Fase 2
170850999012,170850999012041,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,999,12,4,1,Febrero 2014,1,Si, ,1,85.1516877883654,Norte,Fase 2
170850999012,170850999012051,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,999,12,5,1,Febrero 2014,3,No,2,3,85.1516877883654,Norte,Fase 2
170850999012,170850999012061,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,999,12,6,1,Febrero 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170850999012,170850999012071,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,999,12,7,1,Febrero 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170850999012,170850999012081,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,999,12,8,1,Febrero 2014,1,Si, ,1,85.1516877883654,Norte,Fase 2
170850999012,170850999012091,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,999,12,9,1,Febrero 2014,1,No,2,1,85.1516877883654,Norte,Fase 2
170850999012,170850999012101,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,999,12,10,1,Febrero 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170850999012,170850999012111,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,999,12,11,1,Febrero 2014,1,Si, ,1,85.1516877883654,Norte,Fase 2
170850999012,170850999012121,Rural,Rural, ,Pichincha,Zona 2,Sierra,170850,999,12,12,1,Febrero 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950948001,170950948001011,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170950,948,1,1,1,Agosto 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170950948001,170950948001021,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170950,948,1,2,1,Agosto 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170950948001,170950948001031,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170950,948,1,3,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170950948001,170950948001041,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170950,948,1,4,1,Agosto 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170950948001,170950948001051,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170950,948,1,5,1,Agosto 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170950948001,170950948001061,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170950,948,1,6,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170950948001,170950948001071,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170950,948,1,7,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170950948001,170950948001081,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170950,948,1,8,1,Agosto 2014,2,Si, ,2,101.543229569859,Norte,Fase 2
170950948001,170950948001091,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170950,948,1,9,1,Agosto 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170950948001,170950948001101,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170950,948,1,10,1,Agosto 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170950948001,170950948001111,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170950,948,1,11,1,Agosto 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170950948001,170950948001121,Rural,Urbano, ,Pichincha,Zona 2,Sierra,170950,948,1,12,1,Agosto 2014,1,Si, ,1,101.543229569859,Norte,Fase 2
170950999028,170950999028011,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,28,1,1,Febrero 2014,1,Si, ,1,85.1516877883654,Norte,Fase 2
170950999028,170950999028021,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,28,2,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999028,170950999028031,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,28,3,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999028,170950999028041,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,28,4,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999028,170950999028051,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,28,5,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999028,170950999028061,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,28,6,1,Octubre 2014,1,Si, ,1,85.1516877883654,Norte,Fase 2
170950999028,170950999028071,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,28,7,1,Febrero 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999028,170950999028081,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,28,8,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999028,170950999028091,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,28,9,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999028,170950999028101,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,28,10,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999028,170950999028111,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,28,11,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999028,170950999028121,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,28,12,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999047,170950999047011,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,47,1,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999047,170950999047021,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,47,2,1,Octubre 2014,3,Si, ,3,85.1516877883654,Norte,Fase 2
170950999047,170950999047031,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,47,3,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999047,170950999047041,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,47,4,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999047,170950999047051,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,47,5,1,Octubre 2014,1,Si, ,1,85.1516877883654,Norte,Fase 2
170950999047,170950999047061,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,47,6,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999047,170950999047071,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,47,7,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999047,170950999047081,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,47,8,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999047,170950999047091,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,47,9,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999047,170950999047101,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,47,10,1,Octubre 2014,1,Si, ,1,85.1516877883654,Norte,Fase 2
170950999047,170950999047111,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,47,11,1,Octubre 2014,2,Si, ,2,85.1516877883654,Norte,Fase 2
170950999047,170950999047121,Rural,Rural, ,Pichincha,Zona 2,Sierra,170950,999,47,12,1,Octubre 2014,1,Si, ,1,85.1516877883654,Norte,Fase 2
180150001001,180150001001011,Urbano,Urbano, ,Tungurahua,Zona 3,Sierra,180150,1,1,1,1,Noviembre 2013,2,Si, ,2,180.880798929736,Centro,Fase 1
180150001001,180150001001021,Urbano,Urbano, ,Tungurahua,Zona 3,Sierra,180150,1,1,2,1,Noviembre 2013,2,Si, ,2,180.880798929736,Centro,Fase 1
180150001001,180150001001031,Urbano,Urbano, ,Tungurahua,Zona 3,Sierra,180150,1,1,3,1,Noviembre 2013,2,Si, ,2,180.880798929736,Centro,Fase 1
180150001001,180150001001041,Urbano,Urbano, ,Tungurahua,Zona 3,Sierra,180150,1,1,4,1,Noviembre 2013,2,Si, ,2,180.880798929736,Centro,Fase 1
180150001001,180150001001051,Urbano,Urbano, ,Tungurahua,Zona 3,Sierra,180150,1,1,5,1,Noviembre 2013,2,Si, ,2,180.880798929736,Centro,Fase 1
180150001001,180150001001061,Urbano,Urbano, ,Tungurahua,Zona 3,Sierra,180150,1,1,6,1,Noviembre 2013,1,Si, ,1,180.880798929736,Centro,Fase 1
180150001001,180150001001071,Urbano,Urbano, ,Tungurahua,Zona 3,Sierra,180150,1,1,7,1,Noviembre 2013,1,Si, ,1,180.880798929736,Centro,Fase 1
